,Carpet_record,Clay_record,GS_record,Grass_record,Hard_record,Player_name,fifth_set_recrod,record,the_final_record,Total_Games,Total_GS_Games,Total_Clay_Games,Total_Carpet_Games,Total_Grass_Games,Total_Hard_Games,Total_fifth_set_recrod_Games,Total_final_Games,the_final_recrod,GS_Factor,Final_Factor
150,0.0,0.396226415094,0.291666666667,0.466666666667,0.373333333333,Brands D.,0.166666666667,0.391608391608,0.0,143.0,24.0,53.0,0.0,15.0,75.0,6.0,0.0,,-0.146268656716,0.0
151,0.0,0.333333333333,0.25,0.0,0.166666666667,Brasington J.,0.5,0.2,0.0,10.0,8.0,3.0,0.0,1.0,6.0,2.0,0.0,,0.111111111111,0.0
152,0.0,0.0,0.0,0.0,0.0,Breen M.,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,Britton D.,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,Brizzi A.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
155,0.0,0.0,0.333333333333,0.2,0.0,Broady L.,1.0,0.2,0.0,5.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,,0.25,0.0
156,0.0,0.45,0.318181818182,0.4375,0.36170212766,Brown D.,0.4,0.411764705882,0.0,119.0,22.0,40.0,0.0,32.0,47.0,5.0,0.0,,-0.128205128205,0.0
157,0.0,0.409090909091,0.5,0.0,0.333333333333,Browne F.,0.5,0.392857142857,0.0,28.0,4.0,22.0,0.0,0.0,6.0,2.0,0.0,,0.12,0.0
158,0.5,0.491525423729,0.166666666667,0.0,0.3,Bruguera S.,0.333333333333,0.458333333333,0.0,72.0,6.0,59.0,2.0,1.0,10.0,3.0,1.0,0.0,-0.466666666667,-1.0
159,0.0,0.0,0.0,0.0,0.333333333333,Brugues-Davi A.,0.0,0.25,0.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,,-1.0,0.0
160,0.0,0.0,0.25,0.571428571429,0.238095238095,Bryan B.,0.0,0.325,0.0,40.0,4.0,4.0,1.0,14.0,21.0,0.0,0.0,,-0.130434782609,0.0
161,0.0,0.0,0.0,0.25,0.444444444444,Bryan M.,0.0,0.384615384615,0.0,13.0,1.0,0.0,0.0,4.0,9.0,0.0,0.0,,-1.0,0.0
162,0.0,0.35,0.333333333333,0.0,0.0,Brzezicki J.P.,0.0,0.304347826087,0.0,23.0,6.0,20.0,0.0,0.0,3.0,1.0,0.0,,0.0454545454545,0.0
163,0.0,0.0,0.5,0.333333333333,0.307692307692,Bubka S.,0.0,0.294117647059,0.0,17.0,2.0,1.0,0.0,3.0,13.0,0.0,0.0,,0.259259259259,0.0
164,0.0,0.0,0.0,0.0,0.0,Bublik A.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,Buchanan C.,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0
166,0.285714285714,0.297872340426,0.34375,0.347826086957,0.386138613861,Burgsmuller L.,0.5,0.35393258427,0.0,178.0,32.0,47.0,7.0,23.0,101.0,4.0,2.0,0.5,-0.0145948666331,0.171052631579
167,0.0,0.0,0.0,0.0,0.0,Burniol G.,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,Burquier G.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
169,0.0,0.0,0.0,0.333333333333,0.0,Burrieza O.,0.0,0.2,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,Cabal J.S.,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,Cabello F.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,Cachin P.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
173,0.0,0.5,0.0,0.0,0.0,Cacic N.,0.0,0.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
174,0.0,0.0,0.0,0.0,0.5,Cadart R.,0.0,0.285714285714,0.0,7.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,,-1.0,0.0
175,0.333333333333,0.5,0.0,0.0,0.142857142857,Cakl T.,0.0,0.25,0.0,12.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,,0.0,0.0
176,0.0,0.435897435897,0.388888888889,0.2,0.411764705882,Calatrava A.,0.333333333333,0.414814814815,0.0,135.0,18.0,78.0,1.0,5.0,51.0,6.0,2.0,0.5,-0.0322580645161,0.0931174089069
177,0.0,0.0,0.0,0.0,0.0,Caldwell D.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
178,0.428571428571,0.595238095238,0.34693877551,0.285714285714,0.445255474453,Calleri A.,0.2,0.522666666667,0.0,375.0,49.0,210.0,14.0,14.0,137.0,10.0,8.0,0.25,-0.202077727017,-0.352890422778
179,0.411764705882,0.613095238095,0.596774193548,0.628571428571,0.613793103448,Canas G.,0.555555555556,0.605479452055,0.0,365.0,62.0,168.0,17.0,35.0,145.0,18.0,15.0,0.466666666667,-0.00724078362186,-0.129471890971
180,0.0,0.0,0.0,0.5,0.333333333333,Capalik K.,0.0,0.375,0.0,8.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,,0.0,0.0
181,0.0,0.333333333333,0.388888888889,0.222222222222,0.37037037037,Capdeville P.,0.666666666667,0.343137254902,0.0,102.0,18.0,39.0,0.0,9.0,54.0,3.0,0.0,,0.0625,0.0
182,0.0,0.0,0.0,0.2,0.142857142857,Caratti C.,0.0,0.153846153846,0.0,13.0,2.0,0.0,1.0,5.0,7.0,0.0,0.0,,-1.0,0.0
183,0.0,0.416666666667,0.0,0.0,0.0,Carballes Baena R.,0.0,0.4,0.0,25.0,1.0,24.0,0.0,0.0,1.0,1.0,0.0,,-1.0,0.0
184,0.461538461538,0.166666666667,0.208333333333,0.46875,0.46875,Carlsen K.,0.333333333333,0.439790575916,0.0,191.0,24.0,18.0,13.0,32.0,128.0,6.0,2.0,0.5,-0.357118815214,0.0640668523677
185,0.0,0.0,0.0,0.0,0.0,Carlson A.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
186,0.454545454545,0.25,0.416666666667,0.4,0.423076923077,Carraz G.,1.0,0.414634146341,0.0,82.0,12.0,4.0,11.0,15.0,52.0,2.0,0.0,,0.00244498777506,0.0
187,0.0,0.636363636364,0.5,0.0,0.769230769231,Carreno Busta P.,0.5,0.648648648649,0.0,37.0,6.0,22.0,0.0,2.0,13.0,2.0,2.0,0.5,-0.129411764706,-0.129411764706
188,0.0,0.446153846154,0.285714285714,0.0,0.325,Carreno-Busta P.,0.0,0.388888888889,0.0,108.0,14.0,65.0,0.0,3.0,40.0,3.0,1.0,0.0,-0.152941176471,-1.0
189,0.0,0.5,0.0,0.0,0.0,Carretero R.,0.0,0.5,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,Caruso S.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
191,0.0,0.125,0.0,0.0,0.0,Cecchinato M.,0.0,0.1,0.0,20.0,3.0,16.0,0.0,0.0,4.0,0.0,0.0,,-1.0,0.0
192,0.0,0.421052631579,0.0,0.5,0.0,Cermak F.,0.0,0.375,0.0,24.0,0.0,19.0,0.0,2.0,3.0,0.0,0.0,,0.0,0.0
193,0.0,0.387096774194,0.166666666667,0.25,0.222222222222,Cervantes I.,1.0,0.340909090909,0.0,44.0,6.0,31.0,0.0,4.0,9.0,1.0,0.0,,-0.34328358209,0.0
194,0.0,0.625,0.0,0.0,0.0,Cervenak P.,0.0,0.555555555556,0.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0
195,0.0,0.5,0.0,0.0,0.0,Chadaj A.,0.0,0.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,Chaen T.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,Chaki R.,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
198,0.5,0.44,0.363636363636,0.529411764706,0.473684210526,Chang M.,0.25,0.475177304965,0.0,141.0,22.0,25.0,4.0,17.0,95.0,4.0,2.0,0.5,-0.132974634896,0.0254545454545
199,0.5,0.52,0.5625,0.459459459459,0.476635514019,Chardy J.,0.769230769231,0.4914004914,0.0,407.0,80.0,150.0,6.0,37.0,214.0,13.0,2.0,0.5,0.0674632085094,0.0086741016109
200,0.0,0.0,0.0,0.0,0.5,Chardy J. ,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0
201,0.0,0.142857142857,0.5,0.0,0.0,Charpentier M.,1.0,0.125,0.0,8.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,,0.6,0.0
202,0.0,0.0,0.0,0.0,0.0,Chekov P.,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0
203,0.0,0.6,0.0,0.0,0.0,Chela J.,0.0,0.5,0.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0
204,0.181818181818,0.580327868852,0.522727272727,0.266666666667,0.512820512821,Chela J.I.,0.428571428571,0.536283185841,0.0,565.0,88.0,305.0,11.0,15.0,234.0,14.0,12.0,0.5,-0.012800546967,-0.0350128095645
205,0.0,0.0,0.0,0.0,0.0,Chen T.,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
206,0.0,0.0,0.0,0.0,0.333333333333,Cherkasov A.,0.0,0.25,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0
207,0.0,0.0,0.2,0.125,0.5,Childs L.,1.0,0.2,0.0,10.0,5.0,0.0,0.0,8.0,2.0,1.0,0.0,,0.0,0.0
208,0.2,0.333333333333,0.470588235294,0.428571428571,0.3375,Chiudinelli M.,0.5,0.341666666667,0.0,120.0,17.0,21.0,5.0,14.0,80.0,4.0,0.0,,0.15872057936,0.0
209,0.0,0.0,0.0,0.0,0.75,Chiudinelli M. ,0.0,0.75,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,Choinski J.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
211,0.0,0.4,0.2,0.333333333333,0.4,Chung H.,0.0,0.394736842105,0.0,38.0,5.0,10.0,0.0,3.0,25.0,1.0,0.0,,-0.327433628319,0.0
212,0.0,0.0,0.0,0.0,0.0,Chvojka E.,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
213,0.619047619048,0.586956521739,0.703389830508,0.666666666667,0.664556962025,Cilic M.,0.72,0.643382352941,0.0,544.0,118.0,138.0,21.0,69.0,316.0,25.0,26.0,0.576923076923,0.0445565169111,-0.0544611819235
214,0.0,0.0,0.0,0.0,0.666666666667,Cilic M. ,0.0,0.666666666667,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,Ciorcila P.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
216,0.0,0.342105263158,0.368421052632,0.125,0.381818181818,Cipolla F.,0.333333333333,0.346534653465,0.0,101.0,19.0,38.0,0.0,8.0,55.0,6.0,0.0,,0.030612244898,0.0
217,0.0,0.416666666667,0.35,0.428571428571,0.467532467532,Clavet F.,1.0,0.43537414966,0.0,147.0,20.0,60.0,3.0,7.0,77.0,1.0,3.0,0.333333333333,-0.108705067129,-0.132743362832
218,0.0,0.0,0.0,0.0,0.0,Clayton A.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
219,0.0,0.0,0.0,0.0,0.666666666667,Clemens T.,0.0,0.5,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0
220,0.535714285714,0.3875,0.545454545455,0.555555555556,0.508591065292,Clement A.,0.291666666667,0.5,0.0,508.0,99.0,80.0,56.0,81.0,291.0,24.0,10.0,0.4,0.0434782608696,-0.111111111111
221,0.0,0.0,0.0,0.0,0.0,Clezar G.,0.0,0.0,0.0,9.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,Cobolli S.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,Coetzee J.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,Condor F.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0,Cook L.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
226,0.0,0.3125,0.333333333333,0.428571428571,0.421052631579,Copil M.,0.0,0.380952380952,0.0,42.0,3.0,16.0,0.0,7.0,19.0,0.0,0.0,,-0.0666666666667,0.0
227,0.0,0.0,0.0,0.0,0.0,Coppejans K.,0.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
228,0.636363636364,0.708791208791,0.666666666667,0.5625,0.573913043478,Coria G.,0.6,0.651234567901,0.0,324.0,60.0,182.0,11.0,16.0,115.0,10.0,20.0,0.45,0.0117096018735,-0.182735426009
229,0.0,0.555555555556,0.4,0.285714285714,0.475409836066,Coric B.,0.666666666667,0.490384615385,0.0,104.0,15.0,36.0,0.0,7.0,61.0,3.0,2.0,0.0,-0.10151187905,-1.0
230,0.272727272727,0.635593220339,0.625,0.0,0.559633027523,Corretja A.,0.666666666667,0.579166666667,0.0,240.0,40.0,118.0,11.0,2.0,109.0,6.0,9.0,0.888888888889,0.038062283737,0.210974456008
231,0.0,0.0,0.0,0.0,0.0,Corrie E.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
232,0.0,0.0,0.0,0.0,0.0,Cortes J.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
233,0.4,0.605263157895,0.645833333333,0.0,0.451923076923,Costa A.,0.583333333333,0.533088235294,0.0,272.0,48.0,152.0,15.0,1.0,104.0,12.0,4.0,0.25,0.0956340956341,-0.361502347418
234,0.0,0.0,0.0,0.0,0.0,Costa F.,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0
235,0.0,0.0,0.0,0.0,0.444444444444,Courier J.,0.0,0.444444444444,0.0,9.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,,-1.0,0.0
236,0.0,0.464285714286,0.5,0.0,0.0,Coutelot N.,0.5,0.40625,0.0,32.0,10.0,28.0,0.0,2.0,2.0,2.0,0.0,,0.103448275862,0.0
237,0.0,0.0,0.0,0.0,0.0,Couto E.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
238,0.0,0.0,0.333333333333,0.333333333333,0.285714285714,Cowan B.,0.0,0.3125,0.0,16.0,6.0,0.0,0.0,9.0,7.0,1.0,0.0,,0.0322580645161,0.0
239,0.0,0.0,0.0,0.0,0.0,Cox D.,0.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0
240,0.0,0.0,0.333333333333,0.0,0.125,Crabb J.,0.0,0.125,0.0,8.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,,0.454545454545,0.0
241,0.0,0.0,0.0,0.0,0.0,Craca M.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
242,0.0,0.310344827586,0.333333333333,0.333333333333,0.222222222222,Crivoi V.,1.0,0.292682926829,0.0,41.0,6.0,29.0,0.0,3.0,9.0,1.0,0.0,,0.0649350649351,0.0
243,0.0,0.333333333333,0.0,0.0,0.0,Cruciat A.,0.0,0.333333333333,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,Crugnola M.,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0
245,0.0,0.5,0.0,0.0,0.0,Cuadrado C.,0.0,0.5,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
246,0.0,0.582278481013,0.342857142857,0.461538461538,0.416666666667,Cuevas P.,0.3,0.521568627451,0.0,255.0,35.0,158.0,0.0,13.0,84.0,10.0,8.0,0.625,-0.206740116656,0.0902094912356
247,0.0,0.0,0.0,0.0,0.5,Cuevas P. ,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,Dabrowski B.,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
249,0.0,0.35,0.125,0.428571428571,0.333333333333,Dabul B.,0.0,0.357142857143,0.0,42.0,8.0,20.0,0.0,7.0,15.0,0.0,0.0,,-0.481481481481,0.0
250,0.0,0.0,0.0,0.0,0.0,Dailey Z.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
251,0.0,0.375,0.2,0.5,0.333333333333,Damm M.,0.0,0.380952380952,0.0,42.0,10.0,8.0,1.0,12.0,21.0,0.0,0.0,,-0.311475409836,0.0
252,0.25,0.0,0.208333333333,0.47619047619,0.348314606742,Dancevic F.,0.0,0.374100719424,0.0,139.0,24.0,4.0,4.0,42.0,89.0,3.0,2.0,0.0,-0.28461142563,-1.0
253,0.0,0.333333333333,0.0588235294118,0.142857142857,0.0454545454545,Daniel M.,0.0,0.240963855422,0.0,83.0,17.0,54.0,0.0,7.0,22.0,4.0,0.0,,-0.60756501182,0.0
254,0.0,0.333333333333,0.166666666667,0.0,0.2,Daniel T.,0.0,0.28125,0.0,32.0,6.0,21.0,0.0,1.0,10.0,1.0,0.0,,-0.255813953488,0.0
255,0.666666666667,0.407407407407,0.324324324324,0.478260869565,0.44578313253,Darcis S.,0.285714285714,0.441717791411,0.0,163.0,37.0,54.0,3.0,23.0,83.0,7.0,3.0,0.666666666667,-0.153246753247,0.20295202952
256,0.0,0.25,0.0,0.0,0.0,Dasnieres de Veigy J.,0.0,0.166666666667,0.0,6.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,,-1.0,0.0
257,0.0,0.0,0.0,0.0,0.0,Davletshin V.,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0
258,0.666666666667,0.61433447099,0.621212121212,0.321428571429,0.580097087379,Davydenko N.,0.55,0.589873417722,0.0,790.0,132.0,293.0,57.0,28.0,412.0,20.0,28.0,0.75,0.0258765400817,0.119508738781
259,0.0,0.0,0.0,0.0,0.75,Davydenko N. ,0.0,0.75,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,0.0
260,0.0,0.5,0.0,0.0,0.0,Davydenko P.,0.0,0.333333333333,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
261,0.0,0.45652173913,0.315789473684,0.411764705882,0.376811594203,De Bakker T.,0.333333333333,0.409090909091,0.0,132.0,19.0,46.0,0.0,17.0,69.0,3.0,0.0,,-0.128712871287,0.0
262,0.0,0.0,0.5,0.0,0.5,De Chaunac S.,1.0,0.5,0.0,10.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,,0.0,0.0
263,0.0,0.5,0.0,0.0,0.0,De Greef A.,0.0,0.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
264,0.0,0.0,0.5,0.0,0.333333333333,De Heart R.,1.0,0.333333333333,0.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,,0.2,0.0
265,0.0,0.0,0.0,0.0,0.0,De Paula F.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
266,0.0,0.208333333333,0.35,0.428571428571,0.25,De Schepper K.,0.333333333333,0.285714285714,0.0,77.0,20.0,24.0,0.0,21.0,32.0,3.0,0.0,,0.101123595506,0.0
267,0.0,0.0,0.166666666667,0.166666666667,0.272727272727,De Voest R.,0.0,0.25,0.0,28.0,6.0,0.0,0.0,6.0,22.0,2.0,0.0,,-0.2,0.0
268,0.0,0.571428571429,0.5,0.0,0.0,Decoud S.,1.0,0.5,0.0,8.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0,Deen Heshaam A.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,Deheart R.,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0
271,0.0,0.5,0.0,0.0,0.0,Del Bonis F.,0.0,0.461538461538,0.0,13.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
272,0.0,0.666666666667,0.0,0.0,0.0,Del Potro J.,0.0,0.666666666667,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
273,0.615384615385,0.696202531646,0.711340206186,0.674418604651,0.709677419355,Del Potro J.M.,0.3,0.701123595506,0.0,445.0,97.0,79.0,13.0,43.0,310.0,10.0,25.0,0.72,0.00723318407715,0.0132827324478
274,0.0,0.581632653061,0.277777777778,0.0,0.326086956522,Delbonis F.,0.4,0.48322147651,0.0,149.0,18.0,98.0,0.0,5.0,46.0,5.0,4.0,0.5,-0.269965703087,0.0170648464164
275,0.0,0.0,0.0,0.0,0.0,Delfino M.,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
276,0.0,0.0,0.181818181818,0.285714285714,0.266666666667,Delgado J.,0.5,0.27027027027,0.0,37.0,11.0,1.0,0.0,21.0,15.0,2.0,0.0,,-0.195652173913,0.0
277,0.0,0.4375,0.4,0.166666666667,0.393442622951,Delgado R.,0.8,0.385542168675,0.0,83.0,15.0,16.0,0.0,6.0,61.0,5.0,0.0,,0.0184049079755,0.0
278,0.0,0.142857142857,0.411764705882,0.25,0.366666666667,Delic A.,0.6,0.328947368421,0.0,76.0,17.0,7.0,1.0,8.0,60.0,5.0,0.0,,0.111807732497,0.0
279,0.0,0.25,0.0,0.0,0.0,Delic M.,0.0,0.2,0.0,10.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0
280,0.0,0.0,0.0,0.5,0.0,Dell'Acqua M.,0.0,0.166666666667,0.0,6.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,,0.0,0.0
281,0.0,0.5,0.0,0.0,0.0,Demoliner M.,0.0,0.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
282,0.6,0.25,0.519230769231,0.557692307692,0.529411764706,Dent T.,0.363636363636,0.521276595745,0.0,282.0,52.0,16.0,10.0,52.0,204.0,11.0,7.0,0.571428571429,-0.00196618167519,0.0458970792768
283,0.0,0.0,0.0,0.0,0.0,Derepasko A.,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0,Desein N.,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,Dev Varman S.,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
286,0.0,0.372093023256,0.375,0.333333333333,0.263157894737,Devilder N.,0.5,0.328571428571,0.0,70.0,16.0,43.0,2.0,6.0,19.0,2.0,0.0,,0.0659898477157,0.0
287,0.0,0.315789473684,0.263157894737,0.3,0.453488372093,Devvarman S.,0.25,0.417391304348,0.0,115.0,19.0,19.0,0.0,10.0,86.0,4.0,1.0,0.0,-0.226630800269,-1.0
288,0.0,0.0,0.0,0.0,0.333333333333,Dewulf F.,0.0,0.25,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
289,0.0,0.5,0.0,0.0,0.0,Di Mauro A.,0.0,0.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
290,0.0,0.0,0.0,0.0,0.2,Di Pasquale A.,0.0,0.2,0.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,,-1.0,0.0
291,0.0,0.291666666667,0.2,0.0,0.166666666667,Diaz J.,0.0,0.232558139535,0.0,43.0,10.0,24.0,0.0,1.0,18.0,1.0,0.0,,-0.0752688172043,0.0
292,0.0,0.0,0.0,0.0,0.333333333333,Diez S.,0.0,0.2,0.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
293,0.0,0.602564102564,0.568965517241,0.608695652174,0.58,Dimitrov G.,0.444444444444,0.58950617284,0.0,324.0,58.0,78.0,0.0,46.0,200.0,9.0,8.0,0.5,-0.0177308222324,-0.0821529745042
294,0.0,0.0,0.0,0.0,0.0,Djere L.,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
295,0.0,0.0,0.0,0.0,0.0,Djokovic M.,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0
296,0.538461538462,0.8125,0.864661654135,0.822784810127,0.851179673321,Djokovic N.,0.774193548387,0.834312573443,0.0,851.0,266.0,208.0,13.0,79.0,551.0,31.0,93.0,0.698924731183,0.0178631789698,-0.0883019489884
297,0.0,0.0,0.0,0.0,1.0,Djokovic N. ,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0
298,0.333333333333,0.34375,0.357142857143,0.285714285714,0.210526315789,Dlouhy L.,0.4,0.298507462687,0.0,67.0,14.0,32.0,9.0,7.0,19.0,5.0,0.0,,0.0894308943089,0.0
299,0.0,0.0,0.0,0.0,0.0,Do M.Q.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
300,0.666666666667,0.415094339623,0.384615384615,0.566666666667,0.464052287582,Dodig I.,0.714285714286,0.468619246862,0.0,239.0,39.0,53.0,3.0,30.0,153.0,7.0,2.0,0.5,-0.0984534138061,0.0323974082073
